id,externalId,name,isString,isStep,description,securityCategories,unit,tag,scan,span,step,zero,recno,excdev,excmax,excmin,exdesc,future,compdev,compmax,compmin,convers,pointid,srcptid,engunits,shutdown,userint1,userint2,archiving,location1,location2,location3,location4,location5,pointtype,ptclassid,sourcetag,totalcode,userreal1,userreal2,descriptor,digitalset,filtercode,ptclassrev,squareroot,compressing,pointsource,ptclassname,typicalvalue,displaydigits,excdevpercent,instrumenttag,compdevpercent
6491937154066154,pi:160993,VAL_23-VA-9110-M01:Z.Y.Value,False,False,PH 1stStgComp Oil Mist Fan,[],,VAL_23-VA-9110-M01:Z.Y.Value,1,1,1,147,145493,0,600,0,,0,0,28800,0,1,160993,0,,0,0,0,1,1,0,1,1,0,Digital,2,,0,0,0,PH 1stStgComp Oil Mist Fan,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-VA-9110-M01:Z.Y.Value,0
6495472326800304,pi:160579,VAL_23-NY-96144-04:VALUE,False,False,PH (CBM) Phase A Positive NQN,[],-,VAL_23-NY-96144-04:VALUE,1,100,0,0,145079,0,600,0,,0,0,28800,0,1,160579,0,-,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (CBM) Phase A Positive NQN,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-NY-96144-04:VALUE,0
6518649632909912,pi:160036,VAL_23_FIC_92543_07:Z.X.Value,False,False,PH 1stStgComp AntSrg Limit 1 SP,[],,VAL_23_FIC_92543_07:Z.X.Value,1,100,0,0,144536,0,600,0,,0,0,28800,0,1,160036,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp AntSrg Limit 1 SP,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23_FIC_92543_07:Z.X.Value,0
6524669322378206,pi:160704,VAL_23-PT-92540:X.Value,False,False,PH 1st Stg Comp Suction,[],barg,VAL_23-PT-92540:X.Value,1,100,0,0,145204,0,600,0,,0,0,28800,0,1,160704,0,barg,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stg Comp Suction,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-92540:X.Value,0
6526471925022034,pi:160633,VAL_23-PDT-92602:X.Value,False,False,PH 1st Stg Disch Gas Coolers,[],,VAL_23-PDT-92602:X.Value,1,100,0,0,145133,0,600,0,,0,0,28800,0,1,160633,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stg Disch Gas Coolers,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PDT-92602:X.Value,0
6600700428767106,pi:161068,VAL_23-ZA-96107-03:Z.X.Value,False,False,PH 1stStg Comp Schaft Axial,[],,VAL_23-ZA-96107-03:Z.X.Value,0,100,0,0,145568,0,600,0,,0,0,28800,0,1,161068,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Schaft Axial,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-ZA-96107-03:Z.X.Value,0
6612700375527721,pi:161016,VAL_23-YA-96106-01:Z.X.Value,False,False,PH 1stStg Comp1 Journ BRG NDE,[],,VAL_23-YA-96106-01:Z.X.Value,0,100,0,0,145516,0,600,0,,0,0,28800,0,1,161016,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp1 Journ BRG NDE,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-YA-96106-01:Z.X.Value,0
6650939185704345,pi:160241,VAL_23-KA-9101-M01_Internal_Relay_Fault:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/  IRF error REM543 (internal relay fault),[],,VAL_23-KA-9101-M01_Internal_Relay_Fault:VALUE,1,100,0,0,144741,0,600,0,,0,0,28800,0,1,160241,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/  IRF error REM543 (internal relay fault),,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-KA-9101-M01_Internal_Relay_Fault:VALUE,0
6664190427142457,pi:160268,VAL_23-KA-9101-M01-EL:XS.Alarms.Alarm1.Signal.Value,False,False,PH Common Alarm,[],,VAL_23-KA-9101-M01-EL:XS.Alarms.Alarm1.Signal.Value,1,1,1,147,144768,0,600,0,,0,0,28800,0,1,160268,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH Common Alarm,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-KA-9101-M01-EL:XS.Alarms.Alarm1.Signal.Value,0
6702561940788021,pi:160208,VAL_23-GK-9107B-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,False,False,PH 1stStg Comp Encl Cooling UnitB,[],,VAL_23-GK-9107B-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,1,100,0,0,144708,0,600,0,,0,0,28800,0,1,160208,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Encl Cooling UnitB,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-GK-9107B-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,0
6721069432495274,pi:160544,VAL_23-LY-92529_DensityBands_01gasUL:VALUE,False,False,PH (Profiler) Density Band 6 Upper Limit (GAS),[],Kg/m3,VAL_23-LY-92529_DensityBands_01gasUL:VALUE,1,100,0,0,145044,0,600,0,,0,0,28800,0,1,160544,0,Kg/m3,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (Profiler) Density Band 6 Upper Limit (GAS),,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-LY-92529_DensityBands_01gasUL:VALUE,0
6730387952011385,pi:160698,VAL_23-PT-92521:X.Value,False,False,PH 1stStgSuctScrubber,[],,VAL_23-PT-92521:X.Value,1,100,0,0,145198,0,600,0,,0,0,28800,0,1,160698,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgSuctScrubber,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-92521:X.Value,0
6739850425113433,pi:160582,VAL_23-NY-96144-07:VALUE,False,False,PH (CBM) Phase A Negative Qmax,[],mV,VAL_23-NY-96144-07:VALUE,1,100,0,0,145082,0,600,0,,0,0,28800,0,1,160582,0,mV,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (CBM) Phase A Negative Qmax,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-NY-96144-07:VALUE,0
6750894650523280,pi:160264,VAL_23-KA-9101-M01-36A:X.Value,False,False,PH Common Trip,[],,VAL_23-KA-9101-M01-36A:X.Value,1,1,1,147,144764,0,600,0,,0,0,28800,0,1,160264,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH Common Trip,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-KA-9101-M01-36A:X.Value,0
6761834780597757,pi:160172,VAL_23-FE-9122-H01-F-EL:XS.MeasuredValues.CurrentL2.Value.Value,False,False,PH 1stStg Seal Gas Heater,[],,VAL_23-FE-9122-H01-F-EL:XS.MeasuredValues.CurrentL2.Value.Value,1,100,0,0,144672,0,600,0,,0,0,28800,0,1,160172,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Seal Gas Heater,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-FE-9122-H01-F-EL:XS.MeasuredValues.CurrentL2.Value.Value,0
6762334960704157,pi:160778,VAL_23-TIC-92504:Control Module:PP,False,False,PH 1stStgSuctCool Gas Out Gain,[],-,VAL_23-TIC-92504:Control Module:PP,1,100,0,0,145278,0,86400,0,,0,0,86400,0,1,160778,0,-,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgSuctCool Gas Out Gain,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-TIC-92504:Control Module:PP,0
6770865789152950,pi:160834,VAL_23-TIC-96147:MODE,True,False,PH 1stStg Comp Seal Gas Mode,[],,VAL_23-TIC-96147:MODE,1,100,1,0,145334,0,600,0,"if (('VAL_23-TIC-96147:Control Module:BA') = ""True"" AND ('VAL_23-TIC-96147:Control Module:BX') = ""False"") THEN ""AUTO"" ELSE if (('VAL_23-TIC-96147:Control Module:BA') = ""True"" AND ('VAL_23-TIC-96147:Control Module:BX') = ""True"") THEN ""E1"" ELSE if ('VAL_23-TIC-96147:Control Module:BA') = ""False"" then ""MAN"" ELSE ""N/A""",0,0,28800,0,1,160834,0,,0,0,0,1,0,0,0,7,0,String,2,,0,0,0,PH 1stStg Comp Seal Gas Mode,,0,1,0,1,C,classic,50,-5,0,,0
6813528729763640,pi:160723,VAL_23-PT-96150:Z.X2.Value,False,False,PH 1st Stg Inner Seal NDE,[],,VAL_23-PT-96150:Z.X2.Value,1,100,0,0,145223,0,600,0,,0,0,28800,0,1,160723,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stg Inner Seal NDE,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-96150:Z.X2.Value,0
6822794784768237,pi:163582,VAL_45-PT-92608:X.Value,False,False,PH 1stStgDiscCool CM Out,[],,VAL_45-PT-92608:X.Value,1,100,0,0,148082,0,600,0,,0,0,28800,0,1,163582,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgDiscCool CM Out,,0,1,0,1,VLH_PCN1,classic,50,-5,0,45-PT-92608:X.Value,0
6839719151404398,pi:160646,VAL_23-PDT-96155:X.Value,False,False,PH 1st Stg Comp SEP. Gas Filter,[],,VAL_23-PDT-96155:X.Value,1,100,0,0,145146,0,600,0,,0,0,28800,0,1,160646,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stg Comp SEP. Gas Filter,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PDT-96155:X.Value,0
6908033636680653,pi:160631,VAL_23-PDT-92534:X.Value,False,False,PH 1stStgComp Suction,[],mbar,VAL_23-PDT-92534:X.Value,1,100,0,0,145131,0,600,0,,0,0,28800,0,1,160631,0,mbar,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp Suction,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PDT-92534:X.Value,0
6926987347195751,pi:160583,VAL_23-NY-96144-08:VALUE,False,False,PH (CBM) Phase B Negative Qmax,[],mV,VAL_23-NY-96144-08:VALUE,1,100,0,0,145083,0,600,0,,0,0,28800,0,1,160583,0,mV,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (CBM) Phase B Negative Qmax,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-NY-96144-08:VALUE,0
6954886684328043,pi:160573,VAL_23-LY-92529_SILch0_SC0_TYPSP:VALUE,False,False,PH (Profiler) Shutdown Channel 0 - Tube y Position Setpoint,[],,VAL_23-LY-92529_SILch0_SC0_TYPSP:VALUE,1,100,0,0,145073,0,600,0,,0,0,28800,0,1,160573,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (Profiler) Shutdown Channel 0 - Tube y Position Setpoint,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-LY-92529_SILch0_SC0_TYPSP:VALUE,0
6970576803170214,pi:160669,VAL_23-PIC-96153:Control Module:PP,False,False,PH 1stStg Comp Inner Seal Gain,[],-,VAL_23-PIC-96153:Control Module:PP,1,100,0,0,145169,0,86400,0,,0,0,86400,0,1,160669,0,-,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Inner Seal Gain,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PIC-96153:Control Module:PP,0
6999166665337186,pi:160561,VAL_23-LY-92529_Outputs_waterLevel:VALUE,False,False,PH (Profiler) % Scaled Level Output for Level E or Water,[],%,VAL_23-LY-92529_Outputs_waterLevel:VALUE,1,100,0,0,145061,0,600,0,,0,0,28800,0,1,160561,0,%,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (Profiler) % Scaled Level Output for Level E or Water,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-LY-92529_Outputs_waterLevel:VALUE,0
7012228881452176,pi:160781,VAL_23-TIC-92504:Z.X.Value,False,False,PH 1stStgSuctCool Gas Out Measured Value,[],degC,VAL_23-TIC-92504:Z.X.Value,1,100,0,0,145281,0,600,0,,0,0,28800,0,1,160781,0,degC,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgSuctCool Gas Out Measured Value,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-TIC-92504:Z.X.Value,0
7017606866708597,pi:160831,VAL_23-TIC-96147:Control Module:PI,False,False,PH 1stStg Comp Seal Gas Integral time,[],s,VAL_23-TIC-96147:Control Module:PI,1,100,0,0,145331,0,86400,0,,0,0,86400,0,1,160831,0,s,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Seal Gas Integral time,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-TIC-96147:Control Module:PI,0
7033189972515612,pi:160224,VAL_23-KA-9101_ESP:VALUE,False,False,PH (CBM) 1st Stage ExpShaft Power,[],kw,VAL_23-KA-9101_ESP:VALUE,1,100,0,0,144724,0,600,0,,0,0,28800,0,1,160224,0,kw,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (CBM) 1st Stage ExpShaft Power,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-KA-9101_ESP:VALUE,0
7076631980575344,pi:163373,VAL_45-FT-92506:X.Value,False,False,PH 1stStgSuctCool CoolMed In,[],,VAL_45-FT-92506:X.Value,1,100,0,0,147873,0,600,0,,0,0,28800,0,1,163373,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgSuctCool CoolMed In,,0,1,0,1,VLH_PCN1,classic,50,-5,0,45-FT-92506:X.Value,0
7078273598364865,pi:160250,VAL_23-KA-9101-M01_OC_instantaneous_residual_NEF1inst:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/ 51-3  Non Directional Earth Fault (trip Io>>>),[],,VAL_23-KA-9101-M01_OC_instantaneous_residual_NEF1inst:VALUE,1,1,1,147,144750,0,600,0,,0,0,28800,0,1,160250,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/ 51-3  Non Directional Earth Fault (trip Io>>>),Valhall_True_False,0,1,0,1,VLH_PCN5,classic,0,-5,0,23-KA-9101-M01_OC_instantaneous_residual_NEF1inst:VALUE,0
7093024427189812,pi:160207,VAL_23-GK-9107B-M01:Z.Y.Value,False,False,PH 1stStg Comp Encl Cooling UnitB,[],,VAL_23-GK-9107B-M01:Z.Y.Value,1,1,1,147,144707,0,600,0,,0,0,28800,0,1,160207,0,,0,0,0,1,1,0,1,1,0,Digital,2,,0,0,0,PH 1stStg Comp Encl Cooling UnitB,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-GK-9107B-M01:Z.Y.Value,0
7106885005487189,pi:160232,VAL_23-KA-9101-M01_CB_Mechanical_Fault:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/ CB Mechanical Fault,[],,VAL_23-KA-9101-M01_CB_Mechanical_Fault:VALUE,1,1,1,147,144732,0,600,0,,0,0,28800,0,1,160232,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/ CB Mechanical Fault,Valhall_True_False,0,1,0,1,VLH_PCN5,classic,0,-5,0,23-KA-9101-M01_CB_Mechanical_Fault:VALUE,0
7115744078966514,pi:160037,VAL_23_FIC_92543_08:Z.X.Value,False,False,PH 1stStgComp AntSrg Limit 2 PV,[],,VAL_23_FIC_92543_08:Z.X.Value,1,100,0,0,144537,0,600,0,,0,0,28800,0,1,160037,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp AntSrg Limit 2 PV,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23_FIC_92543_08:Z.X.Value,0
7145058854132327,pi:160249,VAL_23-KA-9101-M01_OC_instantaneous_NOC3inst:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/ 50/51B-protection (trip 3I>>>),[],,VAL_23-KA-9101-M01_OC_instantaneous_NOC3inst:VALUE,1,1,1,147,144749,0,600,0,,0,0,28800,0,1,160249,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/ 50/51B-protection (trip 3I>>>),Valhall_True_False,0,1,0,1,VLH_PCN5,classic,0,-5,0,23-KA-9101-M01_OC_instantaneous_NOC3inst:VALUE,0
7147593221774156,pi:161002,VAL_23-XA-96108-A:Z.X.Value,False,False,PH 1stStg KEYPH Comp Shaft,[],,VAL_23-XA-96108-A:Z.X.Value,0,100,0,0,145502,0,600,0,,0,0,28800,0,1,161002,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg KEYPH Comp Shaft,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-XA-96108-A:Z.X.Value,0
7217876974598198,pi:160233,VAL_23-KA-9101-M01_CB_multiple_plug_out:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/ CB multiple plug out,[],,VAL_23-KA-9101-M01_CB_multiple_plug_out:VALUE,1,1,1,147,144733,0,600,0,,0,0,28800,0,1,160233,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/ CB multiple plug out,Valhall_True_False,0,1,0,1,VLH_PCN5,classic,0,-5,0,23-KA-9101-M01_CB_multiple_plug_out:VALUE,0
7290426023035829,pi:160039,VAL_23_FIC_92543_11:Z.X.Value,False,False,PH Surge Counter,[],,VAL_23_FIC_92543_11:Z.X.Value,1,100,0,0,144539,0,600,0,,0,0,28800,0,1,160039,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH Surge Counter,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23_FIC_92543_11:Z.X.Value,0
7315679111280912,pi:160733,VAL_23-PT-96186-03:X.Value,False,False,PH 1st Stg Lube Lube Oil Header,[],,VAL_23-PT-96186-03:X.Value,1,100,0,0,145233,0,600,0,,0,0,28800,0,1,160733,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stg Lube Lube Oil Header,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-96186-03:X.Value,0
7326685371667280,pi:160205,VAL_23-GK-9107A-M01:Z.Y.Value,False,False,PH 1stStg Comp Encl Cooling UnitA,[],,VAL_23-GK-9107A-M01:Z.Y.Value,1,1,1,147,144705,0,600,0,,0,0,28800,0,1,160205,0,,0,0,0,1,1,0,1,1,0,Digital,2,,0,0,0,PH 1stStg Comp Encl Cooling UnitA,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-GK-9107A-M01:Z.Y.Value,0
7396519936470525,pi:160246,VAL_23-KA-9101-M01_Number_of_CB_Operations:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/ Number of CB Operations,[],,VAL_23-KA-9101-M01_Number_of_CB_Operations:VALUE,1,100,0,0,144746,0,600,0,,0,0,28800,0,1,160246,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/ Number of CB Operations,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-KA-9101-M01_Number_of_CB_Operations:VALUE,0
7411735241576776,pi:160240,VAL_23-KA-9101-M01_Interlock_active:VALUE,False,False,PH (SwitchGear),[],,VAL_23-KA-9101-M01_Interlock_active:VALUE,1,1,1,147,144740,0,600,0,,0,0,28800,0,1,160240,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH (SwitchGear),Valhall_True_False,0,1,0,1,VLH_PCN5,classic,0,-5,0,23-KA-9101-M01_Interlock_active:VALUE,0
7481872987679427,pi:160230,VAL_23-KA-9101-M01:Z.Y.Value,False,False,PH 1stStg Comp Driving Mtr,[],,VAL_23-KA-9101-M01:Z.Y.Value,1,1,1,147,144730,0,600,0,,0,0,28800,0,1,160230,0,,0,0,0,1,1,0,1,1,0,Digital,2,,0,0,0,PH 1stStg Comp Driving Mtr,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-KA-9101-M01:Z.Y.Value,0
7514018008781848,pi:160564,VAL_23-LY-92529_Setpoints_SP_gasHi:VALUE,False,False,PH (Profiler) Gas deadband high setpoint,[],Kg/m3,VAL_23-LY-92529_Setpoints_SP_gasHi:VALUE,1,100,0,0,145064,0,600,0,,0,0,28800,0,1,160564,0,Kg/m3,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (Profiler) Gas deadband high setpoint,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-LY-92529_Setpoints_SP_gasHi:VALUE,0
7537279222393210,pi:160562,VAL_23-LY-92529_Setpoints_SP_emulsionHi:VALUE,False,False,PH (Profiler) Emulsion deadband high setpoint,[],Kg/m3,VAL_23-LY-92529_Setpoints_SP_emulsionHi:VALUE,1,100,0,0,145062,0,600,0,,0,0,28800,0,1,160562,0,Kg/m3,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (Profiler) Emulsion deadband high setpoint,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-LY-92529_Setpoints_SP_emulsionHi:VALUE,0
7539061611330765,pi:160245,VAL_23-KA-9101-M01_Motor_Winding_Temp_Warning:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/ motor winding warning,[],,VAL_23-KA-9101-M01_Motor_Winding_Temp_Warning:VALUE,1,1,1,147,144745,0,600,0,,0,0,28800,0,1,160245,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/ motor winding warning,Valhall_True_False,0,1,0,1,VLH_PCN5,classic,0,-5,0,23-KA-9101-M01_Motor_Winding_Temp_Warning:VALUE,0
7552359717909980,pi:160784,VAL_23-TIC-92604:Control Module:BX,False,False,PH 1stStgDiscCool Gas Out External,[],-,VAL_23-TIC-92604:Control Module:BX,0,1,1,147,145284,0,600,0,,0,0,1200,0,1,160784,0,-,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH 1stStgDiscCool Gas Out External,Valhall_True_False,0,1,0,1,LAB-WAS-VAL800,classic,0,-5,0,23-TIC-92604:Control Module:BX,0
7565708174978040,pi:160071,VAL_23_PIC_92538_01:Z.X.Value,False,False,PH 1stStgComp STV Perf OP,[],,VAL_23_PIC_92538_01:Z.X.Value,1,100,0,0,144571,0,600,0,,0,0,28800,0,1,160071,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp STV Perf OP,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23_PIC_92538_01:Z.X.Value,0
7581455025466097,pi:160788,VAL_23-TIC-92604:Control Module:YR,False,False,PH 1stStgDiscCool Gas Out Working Setpoint,[],degC,VAL_23-TIC-92604:Control Module:YR,0,100,0,0,145288,0,600,0,,0,0,1200,0,1,160788,0,degC,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgDiscCool Gas Out Working Setpoint,,0,1,0,1,LAB-WAS-VAL800,classic,50,-5,0,23-TIC-92604:Control Module:YR,0
7602320321174186,pi:160251,VAL_23-KA-9101-M01_OC_low stage_negative_seq_NPSlow:VALUE,False,False,PH (SwitchGear),[],,VAL_23-KA-9101-M01_OC_low stage_negative_seq_NPSlow:VALUE,0,1,1,147,144751,0,600,0,,0,0,28800,0,1,160251,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH (SwitchGear),Valhall_True_False,0,1,0,1,LAB-WAS-VAL3P,classic,0,-5,0,23-KA-9101-M01_OC_low stage_negative_seq_NPSlow:VALUE,0
7631564664103119,pi:160575,VAL_23-LY-92529_SILch0_SC0_WATCHDOG:VALUE,False,False,PH (Profiler) Shutdown Channel 0 - Watchdog,[],,VAL_23-LY-92529_SILch0_SC0_WATCHDOG:VALUE,1,100,0,0,145075,0,600,0,,0,0,28800,0,1,160575,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (Profiler) Shutdown Channel 0 - Watchdog,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-LY-92529_SILch0_SC0_WATCHDOG:VALUE,0
7638223843994790,pi:160184,VAL_23-FT-92537-01:X.Value,False,False,PH 1stStgComp Discharge,[],kg/h,VAL_23-FT-92537-01:X.Value,1,100,0,0,144684,0,600,0,,0,0,28800,0,1,160184,0,kg/h,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp Discharge,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-FT-92537-01:X.Value,0
7654685455474935,pi:161022,VAL_23-YA-96119-01:Z.X.Value,False,False,PH 1stStg Gear2 Journ BRG NDE,[],,VAL_23-YA-96119-01:Z.X.Value,0,100,0,0,145522,0,600,0,,0,0,28800,0,1,161022,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Gear2 Journ BRG NDE,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-YA-96119-01:Z.X.Value,0
7665347371231647,pi:161020,VAL_23-YA-96118-01:Z.X.Value,False,False,PH 1stStg Gear1 Journ BRG NDE,[],,VAL_23-YA-96118-01:Z.X.Value,0,100,0,0,145520,0,600,0,,0,0,28800,0,1,161020,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Gear1 Journ BRG NDE,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-YA-96118-01:Z.X.Value,0
7683157899971862,pi:160255,VAL_23-KA-9101-M01_REM543_in_test_mode:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/ REM543 in test mode,[],,VAL_23-KA-9101-M01_REM543_in_test_mode:VALUE,1,1,1,147,144755,0,600,0,,0,0,28800,0,1,160255,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/ REM543 in test mode,Valhall_True_False,0,1,0,1,VLH_PCN5,classic,0,-5,0,23-KA-9101-M01_REM543_in_test_mode:VALUE,0
7695324032495813,pi:160726,VAL_23-PT-96157:Z.X1.Value,False,False,PH 1st Stg Outer Seal NDE,[],,VAL_23-PT-96157:Z.X1.Value,1,100,0,0,145226,0,600,0,,0,0,28800,0,1,160726,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stg Outer Seal NDE,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-96157:Z.X1.Value,0
7720102659800258,pi:160585,VAL_23-NY-96144-10:VALUE,False,False,PH (CBM) Phase A Positive Qmax,[],mV,VAL_23-NY-96144-10:VALUE,1,100,0,0,145085,0,600,0,,0,0,28800,0,1,160585,0,mV,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (CBM) Phase A Positive Qmax,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-NY-96144-10:VALUE,0
7730564326997091,pi:160907,VAL_23-TT-96102-03:Z.X.Value,False,False,PH 1stStg Comp Journ BRG NDE,[],,VAL_23-TT-96102-03:Z.X.Value,0,100,0,0,145407,0,600,0,,0,0,28800,0,1,160907,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Journ BRG NDE,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-TT-96102-03:Z.X.Value,0
