name,parentId,description,id,ELC_STATUS_ID,RES_ID,SOURCE_DB,SOURCE_TABLE,WMT_AREA_ID,WMT_CATEGORY_ID,WMT_CONTRACTOR_ID,WMT_FUNC_CODE_ID,WMT_LOCATION_ID,WMT_PO_ID,WMT_SAFETYCRITICALELEMENT_ID,WMT_SYSTEM_ID,WMT_TAG_CREATED_DATE,WMT_TAG_CRITICALLINE,WMT_TAG_DESC,WMT_TAG_GLOBALID,WMT_TAG_HISTORYREQUIRED,WMT_TAG_ID,WMT_TAG_ID_ANCESTOR,WMT_TAG_ISACTIVE,WMT_TAG_ISOWNEDBYPROJECT,WMT_TAG_LOOP,WMT_TAG_MAINID,WMT_TAG_NAME,WMT_TAG_UPDATED_BY,WMT_TAG_UPDATED_DATE,WMT_TAG_STATUSCHGDATE,WMT_TAG_COMMENT,WMT_TAG_SUFFIX,WMT_SYSTEM_ACTIVE,WMT_SYSTEM_CODE,WMT_SYSTEM_DESC,WMT_SYSTEM_NAME,WMT_LOCATION_ACTIVE,WMT_LOCATION_CODE,WMT_LOCATION_EXTENDACTIVEWOP,WMT_LOCATION_EXTERNALOWNERSHIP,WMT_LOCATION_MAITIS,WMT_LOCATION_NAME,WMT_LOCATION_NOCOPIESDEFAULTIC,WMT_LOCATION_NOCOPIESWOPERMIT,WMT_LOCATION_OPERATIONHOURS,WMT_LOCATION_PROGVALUE,WMT_LOCATION_SIMULATETIMEFRAME,WMT_LOCATION_SJAMAXNOOFTASKS,WMT_LOCATION_USEPLOTALTITUDE,WMT_LOCATION_WORKSTART
23-PIC-92538-07,3956345651792907,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,2159865965356964,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2013-05-16 11:50:16,N,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,1000000000291744,Y,698576,346362,1,0,,681760,23-PIC-92538-07,1001,2015-10-09 11:56:33,,"MIN, MAX AND UNIT DCS RANGE ADDED. (REF: VRD-FEM-002317)",,,,,,,,,,,,,,,,,,,
23-TE-96137-02,6191827428964450,VRD - PH 1STSTG MOTORCOOLINGAIRCOLD,2161493773812721,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG MOTORCOOLINGAIRCOLD,1000000000682241,Y,346449,346066,1,0,96137,681760,23-TE-96137-02,8137,2014-07-11 09:25:15,,Added Alarm_Setpoint_Units: ?C (Ref: VRD-CCR-000505),,,,,,,,,,,,,,,,,,,
23-FO-96126,3869476400931933,VRD - PH 1STSTG LUBE OIL PUMP,2165879486046718,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4390,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG LUBE OIL PUMP,1000000000706873,Y,345784,346139,1,0,96126,681760,23-FO-96126,9802,2013-12-09 12:53:01,,,,,,,,,,,,,,,,,,,,,
23-XY-92543-04,4959205805544345,SOFT TAG VRD - PH 1ST STG COMP AUTO CMD ANTSRG,2168258517853251,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2013-04-23 10:10:49,N,SOFT TAG VRD - PH 1ST STG COMP AUTO CMD ANTSRG,1000000000284994,Y,696170,650499,1,0,,681760,23-XY-92543-04,1001,2015-10-09 11:56:28,,,,,,,,,,,,,,,,,,,,,
60-EN-9010B+27G1,2152173685593388,VRD - 1ST STAGE COMPRESSOR BACKUP LO. PUMP,2179240149049404,1211,,workmate,wmate_dba.wmt_tag,1650,1115,1686,6185,1004,,,3118,2013-05-28 11:16:05,N,VRD - 1ST STAGE COMPRESSOR BACKUP LO. PUMP,1000000000297583,Y,701844,346156,1,0,,681760,60-EN-9010B+27G1,1001,2015-10-08 11:47:33,,,,,,,,,,,,,,,,,,,,,
45-TI-92139A,6191827428964450,VRD - PH 1STSTGCOMPR CM FROM MOTOR,2194807149315015,1211,514782,workmate,wmate_dba.wmt_tag,1600,1116,1686,4565,1004,8309,,2363,2009-06-26 15:36:39,N,VRD - PH 1STSTGCOMPR CM FROM MOTOR,1000000000709783,Y,350346,346066,1,0,92139A,681760,45-TI-92139A,8137,2017-01-18 07:12:32,2017-01-18 07:12:32,,,,,,,,,,,,,,,,,,,,
45-PI-92609,7234351919101721,SOFT TAG VRD - PH 1STSTGDISCCOOL CM OUT,2205286038901707,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,2363,2013-05-16 11:50:16,N,SOFT TAG VRD - PH 1STSTGDISCCOOL CM OUT,1000000000292873,Y,699707,350295,1,0,,681760,45-PI-92609,1001,2015-10-09 11:56:32,,,,,,,,,,,,,,,,,,,,,
23-FCV-96193,6800693372982143,VRD - PH PURGE 1 ST.COMP. MOTOR,2209766572772321,1211,,workmate,wmate_dba.wmt_tag,1603,1116,1686,4377,1004,,,4440,2013-04-05 15:12:54,N,VRD - PH PURGE 1 ST.COMP. MOTOR,1000000000280838,Y,694630,694627,1,0,96193,681760,23-FCV-96193,1001,2015-10-08 08:48:23,,,,,,,,,,,,,,,,,,,,,
23-ESDP-92501A,576308321452985,VRD - PH 1STSTGSUCTCLR GAS IN,2224441670194138,1211,530799,workmate,wmate_dba.wmt_tag,1585,1116,1686,6193,1004,8309,1033,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTCLR GAS IN,1000000000707640,Y,345646,345654,1,0,92501A,681760,23-ESDP-92501A,9802,2013-12-09 12:53:02,,,,,,,,,,,,,,,,,,,,,
23-YE-96120-02,3117826349444493,VRD - PH 1STSTGGEAR 2 JOURNBRG DE,2227583191295299,1211,300990,workmate,wmate_dba.wmt_tag,1600,1116,1686,4621,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGGEAR 2 JOURNBRG DE,1000000000718452,Y,346942,345637,1,0,96120,681760,23-YE-96120-02,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-PAL-96186-01,4499548129923245,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM LOW,2237063397393450,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:21,N,VRD - PH 1STSTG COMP LO HEADER : PRESSURE ALARM LOW,1000000000112144,Y,769609,346328,1,0,,681760,23-PAL-96186-01,1001,2015-10-06 13:14:14,,,,,,,,,,,,,,,,,,,,,
23-TAH-96112-01,8731288080634639,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : TEMPERATURE ALARM HIGH,2239066307475060,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : TEMPERATURE ALARM HIGH,1000000000284934,Y,696110,346415,1,0,,681760,23-TAH-96112-01,1001,2015-10-06 12:28:29,,,,,,,,,,,,,,,,,,,,,
23-PAH-96150-02,7314196130664807,VRD - PH 1STSTG COMP INNER SEAL NDE : PRESSURE ALARM HIGH,2240346664929276,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTG COMP INNER SEAL NDE : PRESSURE ALARM HIGH,1000000000112422,Y,769887,346319,1,0,,681760,23-PAH-96150-02,1001,2015-10-06 13:14:18,,,,,,,,,,,,,,,,,,,,,
23-TB-9159,6406206875482180,VRD - 1ST STAGE COMPRESSOR WATER TANK,2249244529682744,1225,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6324,1004,8309,1033,4440,2009-06-26 15:36:37,N,VRD - 1ST STAGE COMPRESSOR WATER TANK,1000000000683305,Y,346386,346383,0,0,,681760,23-TB-9159,2829,2018-01-02 09:26:56,2018-01-02 09:26:56,PID - 1st Stage Comp. Water Mist System,,,,,,,,,,,,,,,,,,,
23-PT-92532,7372310232665628,VRD - PH 1STSTGCOMP SUCTION,2252481549297710,1211,487608,workmate,wmate_dba.wmt_tag,1600,1116,1686,4525,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGCOMP SUCTION,1000000000681419,Y,346286,681824,1,0,92532,681760,23-PT-92532,9802,2013-12-09 12:53:00,,Alarm Limit L changed From: 2.5 To: 2.2 (Ref. VRD-BP-VID-EQ-001207),,,,,,,,,,,,,,,,,,,
23-TAL-92533,4000726707241485,VRD - PH 1STSTGCOMP SUCTION : TEMPERATURE ALARM LOW,2270087467799379,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTGCOMP SUCTION : TEMPERATURE ALARM LOW,1000000000285144,Y,696319,346603,1,0,,681760,23-TAL-92533,8137,2017-10-26 14:00:32,2017-10-26 14:00:32,,,,,,,,,,,,,,,,,,,,
23-TE-96111-02,3117826349444493,VRD - PH 1STSTGGEAR 1 JOURNBRG DE,2271202259108100,1211,525283,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGGEAR 1 JOURNBRG DE,1000000000682340,Y,346412,345637,1,0,96111,681760,23-TE-96111-02,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-EPV-92521,8605687264688564,VRD - PH 1ST STG SUCT SCRUB LIQ OUT,2275546579263109,1211,532127,workmate,wmate_dba.wmt_tag,1585,1253,1686,11517,1004,,1033,4440,2012-05-09 17:17:01,N,VRD - PH 1ST STG SUCT SCRUB LIQ OUT,1000000000181985,Y,652756,345656,1,0,92521,681760,23-EPV-92521,1001,2016-11-10 18:02:09,2016-06-09 09:12:26,,,,,,,,,,,,,,,,,,,,
23-FO-96158,5062762658885662,VRD - PH 1STSTG COMP BUFFER GAS DE,2292747080805533,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4390,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP BUFFER GAS DE,1000000000706877,Y,345788,345627,1,0,96158,681760,23-FO-96158,9802,2013-12-09 12:53:01,,,,,,,,,,,,,,,,,,,,,
23-PDT-96162,3089052537026304,VRD - PH 1STSTGCOMPSEALGASBOOSTFLTR,2299595146611341,1211,495162,workmate,wmate_dba.wmt_tag,1600,1116,1686,4507,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGCOMPSEALGASBOOSTFLTR,1000000000706338,Y,346193,346091,1,0,96162,681760,23-PDT-96162,9802,2013-12-09 12:53:00,,Changed Alarm_Setpoint_Units from barg to bar. (Ref: VRD-CCR-000505)Alarm Limit_L changed from 0.5 to 0.05 and Event_alarm_L added. (Ref:VRD-BP-VID-EQ-773-A-C-002),,,,,,,,,,,,,,,,,,,
23-XS-92529,308132087480435,VRD - PH 1STSTGSCRUB I-FACE HEALTH,2315481339688455,1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4628,1004,,1060,4440,2012-05-09 17:16:59,N,VRD - PH 1STSTGSCRUB I-FACE HEALTH,1000000000179952,Y,650723,346126,1,0,92529,681760,23-XS-92529,9802,2013-12-09 12:53:03,,,,,,,,,,,,,,,,,,,,,
23-LI-92529-02,2503077384440524,SOFT TAG VRD - PH 1STSTGSCRUB I-FACE TOPLIQ,2319800123830116,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2012-12-13 14:13:38,N,SOFT TAG VRD - PH 1STSTGSCRUB I-FACE TOPLIQ,1000000000250757,Y,682979,346109,1,0,,681760,23-LI-92529-02,1001,2015-10-09 11:56:28,2014-06-04 14:09:29,,,,,,,,,,,,,,,,,,,,
23-FO-96102,2137557577165478,VRD - PH 1STSTG LUBE OIL SUPP,2328519056666055,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4390,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG LUBE OIL SUPP,1000000000706867,Y,345778,682544,1,0,96102,681760,23-FO-96102,9802,2013-12-09 12:53:01,,P&ID changed from: PH-ME-P-0156-001. Ref: VRD-CCR-000332,,,,,,,,,,,,,,,,,,,
23-TAHH-96136-07,565714291902349,VRD - PH 1STSTG MOTOR WINDINGS W : TEMPERATURE ALARM HIGH HIGH,2330690303767353,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTG MOTOR WINDINGS W : TEMPERATURE ALARM HIGH HIGH,1000000000284946,Y,696122,346445,1,0,,681760,23-TAHH-96136-07,1001,2015-10-06 12:28:29,,,,,,,,,,,,,,,,,,,,,
23-KA-9101-M01-13,6191827428964450,VRD - PH HV SWGR 1STSTG COMP MTR,2343101974316536,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,2012-10-17 12:20:29,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000231674,Y,675150,346066,1,0,9101,681760,23-KA-9101-M01-13,9802,2013-12-09 12:53:03,,,,,,,,,,,,,,,,,,,,,
23-KA-9101-APR,3047932288982463,VRD - PH 1ST STAGE ACTPRESS RATIO,2350154718230402,1211,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6284,1004,,,4440,2009-08-31 19:25:02,N,VRD - PH 1ST STAGE ACTPRESS RATIO,1000000000712752,Y,358610,346064,1,0,,681760,23-KA-9101-APR,1001,2015-10-08 15:05:09,,,,,,,,,,,,,,,,,,,,,
23-TX-9103,2137557577165478,VRD - 1ST STAGE COMPPRESSOR LUBE OIL RESERVOIR,2357112351749647,1211,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6326,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - 1ST STAGE COMPPRESSOR LUBE OIL RESERVOIR,1000000000682848,Y,346682,682544,1,0,,681760,23-TX-9103,1001,2015-10-08 15:05:07,,"Capacity: 4.32 m3, Size: 3030 mm L x 1790 mm W x 1150 mm H, Operating conditions: atm @ 30 to 80 deg C",,,,,,,,,,,,,,,,,,,
23-YT-96133-01,2628468616643637,VRD - PH 1STSTG MOTOR JOURN BRG NDE,2363981087426894,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4627,1004,8309,1060,4440,2009-06-26 15:36:38,N,VRD - PH 1STSTG MOTOR JOURN BRG NDE,1000000000715804,Y,347005,346943,1,0,96133,681760,23-YT-96133-01,9802,2013-12-09 12:53:01,,,,,,,,,,,,,,,,,,,,,
23-TALL-96168,7080547672061222,SOFT TAG VRD - PH 1STSTG COMP INNER SEAL,2364720590104571,1225,,workmate,wmate_dba.wmt_tag,1444,1152,1686,11275,1004,,,4440,2013-05-16 11:50:16,N,SOFT TAG VRD - PH 1STSTG COMP INNER SEAL,1000000000291954,Y,698788,346634,0,0,,681760,23-TALL-96168,1001,2015-10-09 11:56:29,2015-01-05 16:34:44,ALARM PRIORITY CHANGED FROM 2 TO 3 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,
23-KA-9101-M01-32,6191827428964450,VRD - PH HV SWGR 1STSTG COMP MTR,2382493533109431,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,2012-10-17 12:20:28,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000230417,Y,673893,346066,1,0,9101,681760,23-KA-9101-M01-32,9802,2013-12-09 12:53:03,,,,,,,,,,,,,,,,,,,,,
23-TE-96112-02,3117826349444493,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE,2387666611993127,1211,525283,workmate,wmate_dba.wmt_tag,1600,1116,1686,4564,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE,1000000000682344,Y,346416,345637,1,0,96112,681760,23-TE-96112-02,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-LT-92529-03,308132087480435,VRD - PH 1STSTGSCRUB I-FACE TOPFOAM,2397644894794614,1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4469,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSCRUB I-FACE TOPFOAM,1000000000708188,Y,346110,346126,1,0,92529,681760,23-LT-92529-03,9802,2013-12-09 12:53:00,,Calibration of Profiler transmitters is based on 0% = 174mm elevation (vessel low seam) and 100% = 1220mm (vessel centerline)23-LT-93529-03: Analog signal from PLC to PCS. Suffix (-03) = Top of Foam.,,,,,,,,,,,,,,,,,,,
23-TAH-96103-01,113017854205070,VRD - PH 1STSTG COMP THRUST BRG IN : TEMPERATURE ALARM HIGH,2400189236680684,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:23,N,VRD - PH 1STSTG COMP THRUST BRG IN : TEMPERATURE ALARM HIGH,1000000000112732,Y,770197,346403,1,0,,681760,23-TAH-96103-01,1001,2015-10-06 13:14:23,,,,,,,,,,,,,,,,,,,,,
23-FT-96159,5062762658885662,VRD - PH 1STSTG COMP BUFFER GAS DE,2402510222675250,1211,656425,workmate,wmate_dba.wmt_tag,1600,1116,1686,4400,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP BUFFER GAS DE,1000000000708552,Y,345871,345627,1,0,96159,681760,23-FT-96159,9802,2013-12-09 12:53:01,,"Changed Units from kg/hr to kg/h (VRD-CCR-000505, 11.04.2012)Alarm Limit H changed from: 18 to: 23. (Ref: VRD-BP-VID-EQ-001164)",,,,,,,,,,,,,,,,,,,
45-V-90353,7835659687560027,VRD - MANUAL VALVE - CBAD10R,2412742284720248,1211,446976,workmate,wmate_dba.wmt_tag,1585,1121,1686,5041,1004,8916,,4440,2009-06-26 15:36:37,N,VRD - MANUAL VALVE - CBAD10R,1000000000718382,Y,346737,350247,1,0,,681760,45-V-90353,2829,2014-03-10 14:38:40,,JUNE ORIG ORDER,,,,,,,,,,,,,,,,,,,
23-TI-96136-04,5287163570800422,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS V,2424406583645898,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:16:23,N,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS V,1000000000250953,Y,683170,346442,1,0,,681760,23-TI-96136-04,1001,2015-10-09 11:56:30,2014-10-06 07:45:13,,,,,,,,,,,,,,,,,,,,
23-PI-96186-03,4573719902874998,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,2439240598211275,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:15:07,N,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,1000000000250865,Y,683084,346330,1,0,,681760,23-PI-96186-03,1001,2015-10-09 11:56:30,2014-10-06 07:45:12,,,,,,,,,,,,,,,,,,,,
23-PT-96157-01,3904753668320840,VRD - PH 1STSTG COMP OUTER SEAL NDE,2456441663607972,1211,495058,workmate,wmate_dba.wmt_tag,1600,1116,1686,4525,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP OUTER SEAL NDE,1000000000685085,Y,346323,682540,1,0,96157,681760,23-PT-96157-01,8137,2017-01-26 08:31:57,,Changed Alarm_Setpoint_Units from mbar to mbarg. (Ref: VRD-CCR-000505),,,,,,,,,,,,,,,,,,,
23-FI-96159,2402510222675250,SOFT TAG VRD - PH 1STSTG COMP BUFFER GAS NDE,2463925631735875,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:13:21,N,SOFT TAG VRD - PH 1STSTG COMP BUFFER GAS NDE,1000000000250742,Y,682959,345871,1,0,,681760,23-FI-96159,1001,2015-10-09 11:56:28,2014-10-06 07:45:10,,,,,,,,,,,,,,,,,,,,
23-YE-96119-01,3117826349444493,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,2463931989491990,1211,300990,workmate,wmate_dba.wmt_tag,1600,1116,1686,4621,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,1000000000718449,Y,346939,345637,1,0,96119,681760,23-YE-96119-01,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-FI-96158,2855085822082778,SOFT TAG VRD - PH 1STSTG COMP BUFFER GAS DE,2486043345718791,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:13:20,N,SOFT TAG VRD - PH 1STSTG COMP BUFFER GAS DE,1000000000250741,Y,682958,345870,1,0,,681760,23-FI-96158,1001,2015-10-09 11:56:28,2014-10-06 07:45:10,,,,,,,,,,,,,,,,,,,,
23-FY-92542-03,4168462116468060,VRD - PH 1STSTGCOMP HOT GAS BP,2490849874992278,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4404,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGCOMP HOT GAS BP,1000000000705422,Y,345888,345883,1,0,92542,681760,23-FY-92542-03,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-YE-96119-02,3117826349444493,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,2496829328857259,1211,300990,workmate,wmate_dba.wmt_tag,1600,1116,1686,4621,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGGEAR 2 JOURNBRG NDE,1000000000718450,Y,346940,345637,1,0,96119,681760,23-YE-96119-02,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-1ST STAGE COMP ENCLOSURE-PH,4856008121737468,1ST STAGE COMP ENCLOSURE ON PH,2499711953216311,1211,,workmate,wmate_dba.wmt_tag,1444,1157,,6593,1004,,,4440,2012-12-13 13:02:01,N,1ST STAGE COMP ENCLOSURE ON PH,1000000000250298,Y,682542,346906,1,0,,681760,23-1ST STAGE COMP ENCLOSURE-PH,8137,2013-12-11 14:35:29,2013-05-08 12:52:33,,,,,,,,,,,,,,,,,,,,
23-LT-92529-02,308132087480435,VRD - PH 1STSTGSCRUB I-FACE TOPLIQ,2503077384440524,1211,,workmate,wmate_dba.wmt_tag,1585,1116,1686,4469,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSCRUB I-FACE TOPLIQ,1000000000708187,Y,346109,346126,1,0,92529,681760,23-LT-92529-02,9802,2013-12-09 12:53:02,,Calibration of Profiler transmitters is based on 0% = 174mm elevation (vessel low seam) and 100% = 1220mm (vessel centerline)23-LT-92529-02 : Analoge signal from PLC to PCS. Suffix (-02) = Top of Liquid in PCS.,,,,,,,,,,,,,,,,,,,
23-XX-9105,4518112062673878,VRD - 1ST STAGE SUCTION/DISCHARGE COOLER SKID,2513266419866445,1211,,workmate,wmate_dba.wmt_tag,1585,1120,1686,6340,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - 1ST STAGE SUCTION/DISCHARGE COOLER SKID,1000000000717626,Y,346905,681792,1,0,,681760,23-XX-9105,1001,2015-10-08 15:05:08,,"Weight excludes Mechanical Equipment, Size: 14.55m x 7.68m x 11.0m",,,,,,,,,,,,,,,,,,,
23-YZSL-92545,1730808533100998,VRD - PH 1STSTGDISCHCOOLER B/D,2523354509747914,1211,448303,workmate,wmate_dba.wmt_tag,1585,1116,1686,4646,1004,8309,1069,4440,2009-06-26 15:36:38,N,VRD - PH 1STSTGDISCHCOOLER B/D,1000000000716823,Y,347064,346987,1,0,92545,681760,23-YZSL-92545,4332,2017-01-12 09:57:38,,,,,,,,,,,,,,,,,,,,,
23-FE-9122,3904753668320840,VRD - SEAL GAS HEATER FOR 1ST STAGE COMPRESSOR,2539007469802785,1211,,workmate,wmate_dba.wmt_tag,1600,1114,1686,4268,1004,8718,1060,4440,2009-06-26 15:36:37,N,VRD - SEAL GAS HEATER FOR 1ST STAGE COMPRESSOR,1000000000706006,Y,345716,682540,1,0,,681760,23-FE-9122,1001,2015-10-09 11:56:23,,P902209,,,,,,,,,,,,,,,,,,,
23-YAH-96118-02,3487626027738639,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : VIBRATION ALARM HIGH,2543955426753911,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : VIBRATION ALARM HIGH,1000000000292043,Y,698875,346998,1,0,,681760,23-YAH-96118-02,1001,2015-10-06 12:28:32,,ALARM PRIORITY CHANGED FROM 3 TO 2 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,
23-YAH-96117-01,8019487489463,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : VIBRATION ALARM HIGH,2591201926457291,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : VIBRATION ALARM HIGH,1000000000292040,Y,698872,346995,1,0,,681760,23-YAH-96117-01,1001,2015-10-06 12:28:32,,ALARM PRIORITY CHANGED FROM 3 TO 2 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,
23-TT-92539 (2),7372310232665628,VRD PH,2595113150963673,1212,,workmate,wmate_dba.wmt_tag,1444,1116,,4580,1004,,,4440,2012-12-13 14:17:46,N,VRD PH,1000000000251053,Y,683268,681824,0,0,,681760,23-TT-92539 (2),8137,2014-09-26 12:52:05,2014-09-26 12:52:05,,,,,,,,,,,,,,,,,,,,
23-KA-9101-M01-34,6191827428964450,VRD - PH HV SWGR 1STSTG COMP MTR,2597140674477741,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,2012-10-17 12:20:27,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000228401,Y,671877,346066,1,0,9101,681760,23-KA-9101-M01-34,9802,2013-12-09 12:53:03,,,,,,,,,,,,,,,,,,,,,
23-TI-96136-07,565714291902349,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS W,2600256451619665,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:16:24,N,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS W,1000000000250955,Y,683172,346445,1,0,,681760,23-TI-96136-07,1001,2015-10-09 11:56:30,2014-10-06 07:45:14,,,,,,,,,,,,,,,,,,,,
23-TT-92603,5345363121325760,VRD - PH 1STSTGDISCCOOL GAS OUT,2603234742204220,1211,654009,workmate,wmate_dba.wmt_tag,1585,1116,1686,4580,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGDISCCOOL GAS OUT,1000000000679308,Y,346608,345962,1,0,92603,681760,23-TT-92603,9802,2013-12-09 12:53:00,,"Added Units ?C (VRD-CCR-000505, 11.04.12)",,,,,,,,,,,,,,,,,,,
23-ZE-96107-01,3047932288982463,VRD - PH 1STSTGCOMP SHAFT AXIAL POS,2604784009971783,1211,615835,workmate,wmate_dba.wmt_tag,1600,1116,1686,4634,1004,8309,1060,4440,2009-06-26 15:36:38,N,VRD - PH 1STSTGCOMP SHAFT AXIAL POS,1000000000716827,Y,347068,346064,1,0,96107,681760,23-ZE-96107-01,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-TAH-96131-02,8598061348328169,VRD - PH 1STSTG MOTOR JOURN BRG NDE : TEMPERATURE ALARM HIGH,2611177114772629,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTG MOTOR JOURN BRG NDE : TEMPERATURE ALARM HIGH,1000000000284940,Y,696116,346436,1,0,,681760,23-TAH-96131-02,1001,2015-10-06 12:28:29,,,,,,,,,,,,,,,,,,,,,
