"G01666"," C001D","202301","00","O","000000000","000000000","000000000","177244048100","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D02","19930228","",""
"G01666"," C002","202301","00","O","000000000","000000000","000000000","177244047600","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19921031","",""
"G01666"," C003","202301","00","O","000000000","000000000","000000000","177244047800","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S02","19960110","",""
"G01666"," C004A","202301","00","O","000000000","000000000","000000000","177244047902","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S02","19990316","",""
"G01666"," C005","202301","00","O","000000000","000000000","000000000","177244048000","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19930331","",""
"G01666"," C007","202301","00","O","000000000","000000000","000000000","177244048400","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19921231","",""
"G01666"," C008","202301","00","O","000000000","000000000","000000000","177244048500","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19930228","",""
"G01666"," C009","202301","00","O","000000000","000000000","000000000","177244048301","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19960428","",""
"G01666"," C010","202301","00","U","000000000","000000000","000000000","177244048200","14","MP  289","02451","GOM SHELF LLC","MP290","000000000","X01","","",""
"G01666"," C011","202301","00","G","000000000","000000000","000000000","177244048700","13","MP  289","02451","GOM SHELF LLC","MP290","000000000","S02","20061010","",""
"G01666"," C012","202301","00","G","000000000","000000000","000000000","177244049203","13","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","20000704","",""
"G01666"," C013","202301","00","S","000000000","000000000","000000000","177244052400","06","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","","",""
"G01666"," C014","202301","00","O","000000000","000000000","000000000","177244049900","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19930331","",""
"G01666"," C015","202301","00","O","000000000","000000000","000000000","177244048900","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D01","19960131","",""
"G01666"," C015D","202301","00","O","000000000","000000000","000000000","177244048900","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D03","19990926","",""
"G01666"," C017","202301","00","O","000000000","000000000","000000000","177244053900","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19920930","",""
"G01666"," C019","202301","00","O","000000000","000000000","000000000","177244049400","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19930228","",""
"G01666"," C020","202301","00","O","000000000","000000000","000000000","177244050100","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19921231","",""
"G01666"," C022","202301","00","S","000000000","000000000","000000000","177244049300","04","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","","",""
"G01666"," C023","202301","00","O","000000000","000000000","000000000","177244053801","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19960304","",""
"G01666"," C024","202301","00","G","000000000","000000000","000000000","177244051901","13","MP  289","02451","GOM SHELF LLC","MP290","000000000","S02","20061010","",""
"G01666"," C025I","202301","00","S","000000000","000000000","000000000","177244051400","04","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","","",""
"G01666"," C026A","202301","00","O","000000000","000000000","000000000","177244052700","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S02","19960731","",""
"G01666"," C027","202301","00","O","000000000","000000000","000000000","177244053100","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D02","19990902","",""
